title,industry,ai_approved,ai_reason,judged_at
Schedule Outpost,salon_spa,False,"'Outpost'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Schedule'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Schedule Panel,,True,,2026-08-17T20:40:05.754832+09:00
Schedule Pass,cleaning_services,True,,2026-08-21T00:24:34.903558+09:00
Schedule Passport,salon_spa,False,신원·자격 증빙 개념과 무관한 도메인어,2026-08-19T12:22:43.308376+09:00
Schedule Path,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Petition,salon_spa,True,,2026-08-21T01:09:23.227405+09:00
Schedule Pilot,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Plan,salon_spa,True,,2026-08-21T01:55:13.112053+09:00
Schedule Planner,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Schedule Playbook,salon_spa,True,,2026-08-18T22:02:25.317804+09:00
Schedule Plaza,salon_spa,False,"'Plaza'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Schedule'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Schedule Point,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Portal,,True,,2026-08-17T20:41:41.231730+09:00
Schedule Post,salon_spa,False,"'Post'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Schedule'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Schedule Price,salon_spa,False,같은 도메인어 Schedule에 Cost가 먼저 등장해 의미 중복(Cost/Price)으로 거절,2026-08-21T02:05:39.911646+09:00
Schedule Profile,aviation,True,,2026-08-19T13:36:42.244388+09:00
Schedule Profit,aviation,True,,2026-08-23T02:52:18.999459+09:00
Schedule Pulse,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Queue,cleaning_services,True,,2026-08-19T21:03:14.678005+09:00
Schedule Quota,transportation,True,,2026-08-21T00:24:34.903558+09:00
Schedule Radar,aviation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Rail,,True,,2026-08-17T20:34:31.529799+09:00
Schedule Rate,transportation,True,,2026-08-19T20:37:10.645493+09:00
Schedule Recap,salon_spa,True,,2026-08-21T01:09:23.227405+09:00
Schedule Receipt,cleaning_services,True,,2026-08-19T21:45:47.758451+09:00
Schedule Register,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Registry,salon_spa,True,,2026-08-18T22:02:25.317804+09:00
Schedule Relay,aviation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Reminder,cleaning_services,True,,2026-08-19T21:03:14.678005+09:00
Schedule Report,aviation,True,,2026-08-19T13:36:42.244388+09:00
Schedule Ring,salon_spa,False,TITLE_UNCLEAR: 기능어 자리의 'Ring'은 추상적이라 어떤 SaaS 기능인지 연상 안 됨(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Schedule Roadmap,salon_spa,True,,2026-08-18T22:02:25.317804+09:00
Schedule Roll,salon_spa,False,출석·명부 개념과 무관한 도메인어,2026-08-19T12:22:43.308376+09:00
Schedule Roster,salon_spa,True,,2026-08-19T00:36:32.503481+09:00
Schedule Route,,True,,2026-08-17T20:36:21.712002+09:00
Schedule Rule,aviation,True,,2026-08-23T03:14:30.196647+09:00
Schedule Sale,aviation,True,,2026-08-21T02:20:47.698506+09:00
Schedule Sample,cleaning_services,True,,2026-08-19T21:45:47.758451+09:00
Schedule Scale,,True,,2026-08-17T20:37:21.758511+09:00
Schedule Scheduler,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Schedule Scope,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Score,aviation,True,,2026-08-19T13:36:42.244388+09:00
Schedule Sentry,,True,,2026-08-17T21:36:40.900045+09:00
Schedule Serial,cleaning_services,True,,2026-08-23T13:26:11.115718+09:00
Schedule Sheet,aviation,True,,2026-08-19T13:36:42.244388+09:00
Schedule Shelf,salon_spa,False,"'Shelf'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Schedule'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Schedule Signal,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Signature,cleaning_services,True,,2026-08-23T13:26:11.115718+09:00
Schedule Slip,cleaning_services,True,,2026-08-19T21:45:47.758451+09:00
Schedule Slot,cleaning_services,True,,2026-08-19T21:45:47.758451+09:00
Schedule Snapshot,salon_spa,True,,2026-08-18T22:02:25.317804+09:00
Schedule Stake,aviation,True,,2026-08-23T02:52:18.999459+09:00
Schedule Stamp,transportation,False,타임스탬프/필드명처럼 읽혀 제품명으로서 불명확함,2026-08-23T13:26:11.115718+09:00
Schedule Statement,transportation,True,,2026-08-21T00:24:34.903558+09:00
Schedule Station,,True,,2026-08-17T20:45:14.001779+09:00
Schedule Status,transportation,True,,2026-08-19T20:37:10.645493+09:00
Schedule Stipend,transportation,False,일정과 수당 개념이 어울리지 않아 불분명함,2026-08-23T13:45:14.730720+09:00
Schedule Stub,transportation,True,,2026-08-21T00:24:34.903558+09:00
Schedule Studio,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Suite,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Schedule Sum,aviation,True,,2026-08-21T02:20:47.698506+09:00
Schedule Summary,cleaning_services,True,,2026-08-19T21:03:14.678005+09:00
Schedule Sync,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Tab,transportation,True,,2026-08-21T00:24:34.903558+09:00
Schedule Table,cleaning_services,True,,2026-08-19T21:45:47.758451+09:00
Schedule Tag,aviation,True,,2026-08-19T13:36:42.244388+09:00
Schedule Tally,transportation,True,,2026-08-21T00:24:34.903558+09:00
Schedule Tariff,aviation,True,,2026-08-21T02:36:28.722223+09:00
Schedule Tax,salon_spa,True,,2026-08-21T02:05:39.911646+09:00
Schedule Terminal,,True,,2026-08-17T20:44:14.789024+09:00
Schedule Ticker,salon_spa,False,실시간으로 갱신될 상태값 개념과 무관한 도메인어,2026-08-19T12:22:43.308376+09:00
Schedule Ticket,cleaning_services,True,,2026-08-19T21:03:14.678005+09:00
Schedule Timeline,cleaning_services,True,,2026-08-19T21:03:14.678005+09:00
Schedule Token,cleaning_services,True,,2026-08-23T13:26:11.115718+09:00
Schedule Toll,aviation,True,,2026-08-21T02:36:28.722223+09:00
Schedule Toolkit,salon_spa,True,,2026-08-18T22:02:25.317804+09:00
Schedule Tower,salon_spa,False,"'Tower'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Schedule'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Schedule Tracker,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Trail,,True,,2026-08-17T20:33:36.115262+09:00
Schedule Unit,salon_spa,True,,2026-08-21T01:55:13.112053+09:00
Schedule Update,transportation,True,,2026-08-19T20:37:10.645493+09:00
Schedule Value,aviation,True,,2026-08-23T02:52:18.999459+09:00
Schedule Vault,aviation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Version,aviation,True,,2026-08-23T03:14:30.196647+09:00
Schedule View,transportation,True,,2026-08-19T20:37:10.645493+09:00
Schedule Voucher,transportation,True,,2026-08-21T00:24:34.903558+09:00
Schedule Watch,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Wave,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Window,salon_spa,False,시간대·서비스 창구 개념과 무관한 도메인어,2026-08-19T12:22:43.308376+09:00
Schedule Workbench,salon_spa,True,,2026-08-18T22:02:25.317804+09:00
Schedule Yard,salon_spa,False,"'Yard'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Schedule'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Schedule Zone,,True,,2026-08-17T20:42:22.378966+09:00
Scheduling Advisory,funeral_services,True,,2026-08-21T01:09:23.227405+09:00
Scheduling Alert,landscaping,False,경보 대상이 될 위험/이벤트/이탈 개념과 무관한 도메인어,2026-08-19T12:22:43.308376+09:00
Scheduling Allowance,landscaping,True,,2026-08-21T02:36:28.722223+09:00
Scheduling Almanac,landscaping,True,,2026-08-18T22:02:25.317804+09:00
Scheduling Anchor,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Asset,manufacturing,False,"명확성 부족 - 두 단어 조합이 구체적인 SaaS 제품/기능 개념으로 읽히지 않고, 서로 무관한 스키마 필드명을 나열한 것처럼 보임",2026-08-23T13:45:14.730720+09:00
Scheduling Assistant,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Atlas,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Attribute,funeral_services,True,,2026-08-23T13:04:41.554058+09:00
Scheduling Badge,funeral_services,True,,2026-08-21T00:24:34.903558+09:00
Scheduling Balance,manufacturing,False,"명확성 부족 - 두 단어 조합이 구체적인 SaaS 제품/기능 개념으로 읽히지 않고, 서로 무관한 스키마 필드명을 나열한 것처럼 보임",2026-08-23T13:45:14.730720+09:00
Scheduling Base,,True,,2026-08-17T21:36:59.022364+09:00
Scheduling Bay,manufacturing,False,"'Bay'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Scheduling'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Scheduling Beacon,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Bill,pest_control,True,,2026-08-19T21:45:47.758451+09:00
Scheduling Bin,landscaping,False,물리적으로 보관 가능한 사물이 아닌 도메인어(추상적 개념·사람·프로세스),2026-08-19T12:22:43.308376+09:00
Scheduling Blueprint,landscaping,True,,2026-08-18T22:02:25.317804+09:00
Scheduling Board,,True,,2026-08-17T21:33:53.413747+09:00
Scheduling Book,pest_control,True,,2026-08-19T21:45:47.758451+09:00
Scheduling Booth,manufacturing,False,"'Booth'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Scheduling'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Scheduling Bridge,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Brief,funeral_services,True,,2026-08-21T01:09:23.227405+09:00
Scheduling Bulletin,funeral_services,True,,2026-08-21T01:09:23.227405+09:00
Scheduling Calendar,funeral_services,True,,2026-08-18T23:56:56.184177+09:00
Scheduling Card,funeral_services,True,,2026-08-19T13:36:42.244388+09:00
Scheduling Cascade,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Cash,landscaping,True,,2026-08-21T02:20:47.698506+09:00
Scheduling Catalog,landscaping,True,,2026-08-19T21:03:14.678005+09:00
Scheduling Category,funeral_services,True,,2026-08-23T13:04:41.554058+09:00
Scheduling Center,,True,,2026-08-17T20:45:52.903104+09:00
Scheduling Chain,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Charge,landscaping,True,,2026-08-21T02:36:28.722223+09:00
Scheduling Chart,landscaping,False,측정·기록 가능한 수치/차트 개념과 무관한 도메인어,2026-08-19T12:22:43.308376+09:00
Scheduling Check,funeral_services,True,,2026-08-19T13:36:42.244388+09:00
Scheduling Checklist,landscaping,True,,2026-08-19T21:03:14.678005+09:00
Scheduling Circular,funeral_services,True,,2026-08-21T01:09:23.227405+09:00
Scheduling Cockpit,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Code,pest_control,True,,2026-08-19T21:45:47.758451+09:00
Scheduling Codex,landscaping,True,,2026-08-18T22:02:25.317804+09:00
Scheduling Companion,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Compass,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Compendium,landscaping,True,,2026-08-18T22:02:25.317804+09:00
Scheduling Confirmation,funeral_services,True,,2026-08-21T01:09:23.227405+09:00
Scheduling Console,manufacturing,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Core,,True,,2026-08-17T21:36:00.741055+09:00
Scheduling Cost,funeral_services,True,,2026-08-21T02:05:39.911646+09:00
Scheduling Counter,funeral_services,True,,2026-08-18T23:56:56.184177+09:00
Scheduling Dashboard,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Deal,funeral_services,True,,2026-08-21T01:55:13.112053+09:00
Scheduling Debt,landscaping,True,,2026-08-21T02:20:47.698506+09:00
Scheduling Deck,,True,,2026-08-17T21:32:57.336519+09:00
Scheduling Depot,funeral_services,True,,2026-08-18T23:56:56.184177+09:00
Scheduling Desk,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Detail,funeral_services,True,,2026-08-23T03:14:30.196647+09:00
Scheduling Dial,manufacturing,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Digest,manufacturing,True,,2026-08-19T20:37:10.645493+09:00
Scheduling Directory,funeral_services,True,,2026-08-18T23:56:56.184177+09:00
Scheduling Dock,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Dossier,funeral_services,True,,2026-08-21T01:09:23.227405+09:00
Scheduling Draft,manufacturing,True,,2026-08-19T20:37:10.645493+09:00
Scheduling Duty,landscaping,True,,2026-08-21T02:36:28.722223+09:00
Scheduling Engine,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Entry,funeral_services,True,,2026-08-21T01:09:23.227405+09:00
Scheduling Estimate,landscaping,True,,2026-08-19T21:03:14.678005+09:00
Scheduling Excerpt,funeral_services,True,,2026-08-21T01:09:23.227405+09:00
Scheduling Fare,funeral_services,True,,2026-08-21T02:05:39.911646+09:00
Scheduling Fee,funeral_services,True,,2026-08-21T01:55:13.112053+09:00
Scheduling Feed,manufacturing,True,,2026-08-19T20:37:10.645493+09:00
Scheduling Field,funeral_services,False,같은 청크의 'Scheduling Attribute'와 의미 중복(Field와 Attribute는 사실상 동일한 데이터 속성 개념),2026-08-23T13:04:41.554058+09:00
Scheduling File,manufacturing,True,,2026-08-19T20:37:10.645493+09:00
Scheduling Finder,funeral_services,True,,2026-08-18T23:56:56.184177+09:00
Scheduling Fine,manufacturing,True,,2026-08-23T02:52:18.999459+09:00
Scheduling Flag,funeral_services,True,,2026-08-21T00:24:34.903558+09:00
Scheduling Flow,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Forge,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Form,funeral_services,True,,2026-08-19T13:36:42.244388+09:00
Scheduling Format,funeral_services,True,,2026-08-23T13:04:41.554058+09:00
Scheduling Frame,,True,,2026-08-17T21:38:10.743063+09:00
Scheduling Fund,landscaping,True,,2026-08-21T02:20:47.698506+09:00
Scheduling Gate,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Grade,funeral_services,True,,2026-08-21T00:24:34.903558+09:00
Scheduling Grid,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Guard,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Guidebook,landscaping,True,,2026-08-18T22:02:25.317804+09:00
Scheduling Harbor,funeral_services,False,"'Harbor'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Scheduling'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Scheduling History,manufacturing,True,,2026-08-19T20:37:10.645493+09:00
Scheduling Hotline,landscaping,True,,2026-08-19T21:03:14.678005+09:00
Scheduling Hub,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Identifier,funeral_services,True,,2026-08-23T13:04:41.554058+09:00
Scheduling Inbox,landscaping,False,수신함 개념이 이 도메인어와 자연스럽게 연결되지 않음(구체적 요청/메시지성 명사가 아님),2026-08-19T12:22:43.308376+09:00
Scheduling Index,landscaping,True,,2026-08-19T21:03:14.678005+09:00
Scheduling Insight,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Interest,manufacturing,False,"명확성 부족 - 두 단어 조합이 구체적인 SaaS 제품/기능 개념으로 읽히지 않고, 서로 무관한 스키마 필드명을 나열한 것처럼 보임",2026-08-23T13:45:14.730720+09:00
Scheduling Item,funeral_services,True,,2026-08-21T01:55:13.112053+09:00
Scheduling Journal,landscaping,True,,2026-08-18T22:02:25.317804+09:00
Scheduling Keeper,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Kiosk,manufacturing,False,"'Kiosk'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Scheduling'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Scheduling Lab,,True,,2026-08-17T21:30:37.005083+09:00
Scheduling Ledger,,True,,2026-08-17T21:34:57.125142+09:00
Scheduling Lens,,True,,2026-08-17T21:39:40.995935+09:00
Scheduling Level,manufacturing,True,,2026-08-19T20:37:10.645493+09:00
Scheduling Levy,manufacturing,False,"명확성 부족 - 두 단어 조합이 구체적인 SaaS 제품/기능 개념으로 읽히지 않고, 서로 무관한 스키마 필드명을 나열한 것처럼 보임",2026-08-23T13:45:14.730720+09:00
